Rk,I,Player,Split,Year,G,PA,GS,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
606,,Eric Lauer\lauerer01,vs LHP,2021,7,10,,5,,0,0,0,0,1,0,0,2,4,0,0.286,0,0.286,0,0,0,3,0,0,0,0,11,-11
607,,Wade Miley\mileywa01,vs LHP,2021,6,10,,10,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
608,,Adrian Sanchez\sanchad01,vs LHP,2021,6,10,,8,1,1,0,0,0,0,0,0,2,1,0.125,0.3,0.125,0.425,1,1,0,0,0,1,0,0.143,35,24
609,,Scott Schebler\schebsc01,vs LHP,2021,8,10,,10,,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
610,,Taijuan Walker\walketa01,vs LHP,2021,7,10,,10,,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
611,,Bryse Wilson\wilsobr02,vs LHP,2021,8,10,,8,,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,-100,-100
612,,Tyler Anderson\anderty01,vs LHP,2021,5,9,,8,,0,0,0,0,0,0,0,1,4,0,0.111,0,0.111,0,0,0,0,0,0,0,0,-11,-65
613,,Jorge Bonifacio\bonifjo01,vs LHP,2021,4,9,,8,,1,0,0,0,2,0,0,1,4,0.125,0.222,0.125,0.347,1,0,0,0,0,0,0,0.25,170,-1
614,,Zach Davies\davieza02,vs LHP,2021,7,9,,6,,1,0,0,0,0,0,0,0,0,0.167,0.167,0.167,0.333,1,0,0,3,0,0,0,0.167,90,-8
615,,Kyle Gibson\gibsoky01,vs LHP,2021,6,9,,8,,1,0,0,0,0,0,0,0,2,0.125,0.125,0.125,0.25,1,0,0,1,0,0,0,0.167,42,-31
616,,Chi Chi Gonzalez\gonzach01,vs LHP,2021,6,9,,8,,1,0,0,0,0,0,0,0,5,0.125,0.125,0.125,0.25,1,0,0,1,0,0,0,0.333,31,-31
617,,Jon Gray\grayjo02,vs LHP,2021,7,9,,7,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,-100,-100
618,,Nick Heath\heathni01,vs LHP,2021,6,9,,8,2,0,0,0,0,0,0,0,1,4,0,0.111,0,0.111,0,0,0,0,0,0,0,0,-52,-65
619,,Matt Moore\moorema02,vs LHP,2021,6,9,,9,,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,-100
620,,Geraldo Perdomo\perdoge01,vs LHP,2021,5,9,,8,,3,0,0,0,0,0,0,1,1,0.375,0.444,0.375,0.819,3,0,0,0,0,0,0,0.429,107,129
621,,Sebastian Rivero\riverse01,vs LHP,2021,6,9,,6,,1,0,0,0,2,0,0,3,1,0.167,0.444,0.167,0.611,1,0,0,0,0,0,0,0.2,152,79
622,,Jason Vosler\vosleja01,vs LHP,2021,8,9,,8,2,2,0,0,1,2,1,0,0,2,0.25,0.222,0.625,0.847,5,0,0,0,1,0,0,0.167,162,120
623,,Mason Williams\willima10,vs LHP,2021,6,9,,7,,1,1,0,0,0,0,0,2,3,0.143,0.333,0.286,0.619,2,0,0,0,0,0,0,0.25,98,73
624,,Monte Harrison\harrimo01,vs LHP,2021,5,8,,7,,1,1,0,0,0,0,0,0,2,0.143,0.143,0.286,0.429,2,0,0,1,0,0,0,0.2,67,14
625,,Mitch Keller\kellemi03,vs LHP,2021,6,8,,8,,2,0,0,0,0,0,0,0,3,0.25,0.25,0.25,0.5,2,0,0,0,0,0,0,0.4,283,38
626,,Ryan Lavarnway\lavarry01,vs LHP,2021,4,8,,7,1,2,1,0,0,0,0,0,1,2,0.286,0.375,0.429,0.804,3,0,0,0,0,0,0,0.4,156,120
627,,Mickey Moniak\moniami01,vs LHP,2021,6,8,,8,,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
628,,Chris Paddack\paddach01,vs LHP,2021,5,8,,8,,1,0,0,0,0,0,0,0,5,0.125,0.125,0.125,0.25,1,0,0,0,0,0,0,0.333,485,-31
629,,Josh Rogers\rogerjo01,vs LHP,2021,4,8,,7,,0,0,0,0,0,0,0,1,2,0,0.125,0,0.125,0,0,0,0,0,0,0,0,,-61
630,,Pablo Sandoval\sandopa01,vs LHP,2021,7,8,,6,2,1,0,0,0,0,0,0,1,3,0.167,0.375,0.167,0.542,1,0,1,0,0,0,0,0.333,73,57
631,,Touki Toussaint\toussto01,vs LHP,2021,3,8,,6,,0,0,0,0,0,0,0,1,4,0,0.143,0,0.143,0,0,0,1,0,0,0,0,,-56
632,,Trevor Williams\willitr01,vs LHP,2021,5,8,,7,1,1,0,0,0,0,0,0,1,4,0.143,0.25,0.143,0.393,1,0,0,0,0,0,0,0.333,80,12
633,,Tony Wolters\wolteto01,vs LHP,2021,6,8,,7,,0,0,0,0,0,0,0,1,4,0,0.125,0,0.125,0,0,0,0,0,0,0,0,-55,-61
634,,Jose Devers\deverjo01,vs LHP,2021,6,7,,6,2,1,1,0,0,0,0,0,1,1,0.167,0.286,0.333,0.619,2,0,0,0,0,0,0,0.2,99,70
635,,Estevan Florial\flories01,vs LHP,2021,6,7,,5,,0,0,0,0,0,0,0,2,4,0,0.286,0,0.286,0,0,0,0,0,0,0,0,-35,-11
636,,Dustin Fowler\fowledu01,vs LHP,2021,7,7,,7,1,1,0,0,0,0,0,0,0,4,0.143,0.143,0.143,0.286,1,0,0,0,0,0,0,0.333,33,-21
637,,Rich Hill\hillri01,vs LHP,2021,5,7,,5,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,-100,-100
638,,Daniel Johnson\johnsda07,vs LHP,2021,5,7,,7,1,2,0,0,1,1,0,0,0,1,0.286,0.286,0.714,1,5,0,0,0,0,0,0,0.2,200,162
639,,Clayton Kershaw\kershcl01,vs LHP,2021,4,7,,7,,1,0,0,0,0,0,0,0,2,0.143,0.143,0.143,0.286,1,0,0,0,0,0,0,0.2,23,-21
640,,Nick Martini\martini02,vs LHP,2021,4,7,,5,1,1,0,0,0,1,0,0,1,2,0.2,0.286,0.2,0.486,1,0,0,0,1,0,0,0.25,48,37
641,,Cameron Maybin\maybica01,vs LHP,2021,3,7,,6,0,0,0,0,0,0,1,0,0,4,0,0.143,0,0.143,0,0,1,0,0,0,0,0,-21,-56
642,,Alec Mills\millsal02,vs LHP,2021,4,7,,6,,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,,-100,-100
643,,Tyler Nevin\nevinty01,vs LHP,2021,3,7,,5,1,3,2,0,1,1,0,0,2,1,0.6,0.714,1.6,2.314,8,0,0,0,0,0,0,0.667,310,509
644,,Joe Ross\rossjo01,vs LHP,2021,6,7,,6,,0,0,0,0,0,0,0,1,4,0,0.143,0,0.143,0,0,0,0,0,0,0,0,-51,-56
645,,Riley Smith\smithri01,vs LHP,2021,6,7,,7,,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,-100
646,,Garrett Stubbs\stubbga01,vs LHP,2021,3,7,,6,,1,0,0,0,0,0,0,1,1,0.167,0.286,0.167,0.452,1,0,0,0,0,0,0,0.2,100,29
647,,Ryan Vilade\viladry01,vs LHP,2021,2,7,,6,,0,0,0,0,0,0,0,1,1,0,0.143,0,0.143,0,0,0,0,0,0,0,0,,-56
648,,Ryan Weathers\weathry01,vs LHP,2021,7,7,,6,2,2,0,0,1,1,0,0,1,1,0.333,0.429,0.833,1.262,5,0,0,0,0,0,0,0.25,461,235
649,,Kean Wong\wongke01,vs LHP,2021,6,7,,6,,1,0,0,0,0,0,0,0,1,0.167,0.167,0.167,0.333,1,0,0,1,0,0,0,0.2,58,-8
650,,Seth Beer\beerse01,vs LHP,2021,2,6,,5,2,2,1,0,0,1,0,0,1,1,0.4,0.5,0.6,1.1,3,0,0,0,0,0,0,0.5,68,201
651,,Drew Butera\buterdr01,vs LHP,2021,4,6,,6,1,1,1,0,0,0,0,0,0,4,0.167,0.167,0.333,0.5,2,0,0,0,0,0,0,0.5,350,33
652,,Jaylin Davis\davisja03,vs LHP,2021,3,6,,6,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-100,-100
653,,Taylor Davis\davista01,vs LHP,2021,2,6,,5,,2,0,0,0,0,0,0,1,0,0.4,0.5,0.4,0.9,2,0,0,0,0,0,0,0.4,100,152
654,,Chase De Jong\dejonch01,vs LHP,2021,4,6,,3,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,-100,-100
655,,TJ Friedl\friedtj01,vs LHP,2021,5,6,,6,1,2,1,0,0,0,0,0,0,0,0.333,0.333,0.5,0.833,3,0,0,0,0,0,0,0.333,112,125
656,,Adam Haseley\haselad01,vs LHP,2021,3,6,,6,,1,0,0,0,0,0,0,0,1,0.167,0.167,0.167,0.333,1,0,0,0,0,0,0,0.2,58,-8
657,,Payton Henry\henrypa01,vs LHP,2021,2,6,,6,,2,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,2,1,0,0,0,0,0,0.333,106,84
658,,Deven Marrero\marrede01,vs LHP,2021,4,6,,5,,0,0,0,0,0,0,0,1,3,0,0.167,0,0.167,0,1,0,0,0,0,0,0,-47,-48
659,,Yairo Munoz\munozya01,vs LHP,2021,2,6,,6,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
660,,Josh Palacios\palacjo01,vs LHP,2021,4,6,,5,1,2,0,0,0,0,0,0,0,2,0.4,0.4,0.4,0.8,2,0,0,1,0,0,0,0.667,237,121
661,,Dillon Peters\peterdi01,vs LHP,2021,4,6,,5,,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,,-100
662,,Adrian Sampson\sampsad01,vs LHP,2021,4,6,,4,,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,,,-100
663,,Troy Stokes Jr.\stoketr01,vs LHP,2021,4,6,,4,1,0,0,0,0,0,1,0,1,2,0,0.333,0,0.333,0,0,1,0,0,0,0,0,67,4
664,,Zach Thompson\thompza01,vs LHP,2021,4,6,,4,,2,1,0,0,0,0,0,0,1,0.5,0.5,0.75,1.25,3,0,0,2,0,0,0,0.667,651,237
665,,Vince Velasquez\velasvi01,vs LHP,2021,4,6,,5,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,-100,-100
666,,Stevie Wilkerson\wilkest01,vs LHP,2021,3,6,,6,2,2,0,0,0,0,0,0,0,1,0.333,0.333,0.333,0.667,2,0,0,0,0,0,0,0.4,218,84
667,,Connor Wong\wongco01,vs LHP,2021,3,6,,6,,1,0,0,0,0,0,0,0,3,0.167,0.167,0.167,0.333,1,0,0,0,0,0,1,0.333,-22,-8
668,,Matt Adams\adamsma01,vs LHP,2021,4,5,,3,1,0,0,0,0,0,0,0,2,1,0,0.4,0,0.4,0,1,0,0,0,0,0,0,60,25
669,,Brett Anderson\anderbr04,vs LHP,2021,4,5,,4,,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,,,-100
670,,Anthony Bemboom\bemboan01,vs LHP,2021,4,5,,4,,2,0,0,0,1,0,0,1,0,0.5,0.6,0.5,1.1,2,1,0,0,0,0,0,0.5,365,208
671,,Alex De Goti\degotal01,vs LHP,2021,2,5,,5,2,2,0,0,0,1,0,0,0,2,0.4,0.4,0.4,0.8,2,0,0,0,0,0,0,0.667,113,121
672,,Dexter Fowler\fowlede01,vs LHP,2021,4,5,,5,,2,0,0,0,1,0,0,0,1,0.4,0.4,0.4,0.8,2,0,0,0,0,0,0,0.5,200,121
673,,Trent Giambrone\giambtr01,vs LHP,2021,3,5,,5,,2,0,0,0,0,0,0,0,2,0.4,0.4,0.4,0.8,2,0,0,0,0,0,0,0.667,420,121
674,,Tony Gonsolin\gonsoto01,vs LHP,2021,4,5,,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
675,,Elieser Hernandez\hernael01,vs LHP,2021,4,5,,3,,1,0,0,0,0,0,0,0,1,0.333,0.333,0.333,0.667,1,0,0,2,0,0,0,0.5,838,84
676,,Brad Keller\kellebr01,vs LHP,2021,2,5,,3,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,,-100
677,,Kwang Hyun Kim\kimkw01,vs LHP,2021,4,5,,5,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,-100,-100
678,,Patrick Kivlehan\kivlepa01,vs LHP,2021,3,5,,4,1,1,0,0,0,2,0,0,0,3,0.25,0.2,0.25,0.45,1,0,0,0,1,0,0,0.5,40,23
679,,Luke Maile\mailelu01,vs LHP,2021,4,5,,4,1,3,1,0,0,1,0,0,1,1,0.75,0.8,1,1.8,4,0,0,0,0,0,0,1,340,391
680,,Brian O'Grady\ogradbr01,vs LHP,2021,5,5,,5,,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
681,,Johan Oviedo\oviedjo01,vs LHP,2021,3,5,,5,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
682,,Eduardo Rodriguez\rodried05,vs LHP,2021,2,5,,5,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100
683,,Caleb Smith\smithca03,vs LHP,2021,5,5,,5,1,1,1,0,0,0,0,0,0,1,0.2,0.2,0.4,0.6,2,0,0,0,0,0,0,0.25,314,59
684,,Ranger Suarez\suarera01,vs LHP,2021,3,5,,5,,1,1,0,0,1,0,0,0,2,0.2,0.2,0.4,0.6,2,0,0,0,0,0,0,0.333,100,59
685,,Chadwick Tromp\trompch01,vs LHP,2021,2,5,,5,,1,0,0,0,0,0,0,0,1,0.2,0.2,0.2,0.4,1,0,0,0,0,0,0,0.25,42,11
686,,Trey Amburgey\amburtr01,vs LHP,2021,2,4,,4,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,,-100
687,,Johan Camargo\camarjo01,vs LHP,2021,4,4,,4,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,-100
688,,Paul Campbell\campbpa02,vs LHP,2021,3,4,,4,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100
689,,Carlos Carrasco\carraca01,vs LHP,2021,2,4,,3,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,,-100
690,,Oneil Cruz\cruzon01,vs LHP,2021,2,4,,4,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
691,,Greg Deichmann\deichgr01,vs LHP,2021,3,4,,4,,2,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1,2,0,0,0,0,0,0,0.667,587,177
692,,Ryan Dorow\dorowry01,vs LHP,2021,2,4,,3,,0,0,0,0,0,0,0,1,1,0,0.25,0,0.25,0,0,0,0,0,0,0,0,,-22
693,,John Gant\gantjo01,vs LHP,2021,3,4,,4,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,-100
694,,Jose Godoy\godoyjo01,vs LHP,2021,3,4,,4,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
695,,Josiah Gray\grayjo03,vs LHP,2021,3,4,,4,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
696,,P.J. Higgins\higgipj01,vs LHP,2021,3,4,,3,1,0,0,0,0,0,0,0,1,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,108,-22
697,,Bryan Holaday\holadbr01,vs LHP,2021,3,4,,4,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,-100,-100
698,,Cole Irvin\irvinco01,vs LHP,2021,2,4,,3,,1,0,0,0,0,0,0,0,1,0.333,0.333,0.333,0.667,1,0,0,1,0,0,1,0.5,233,84
699,,Andre Jackson\jacksan01,vs LHP,2021,3,4,,4,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,-100
700,,Jon Jay\jayjo02,vs LHP,2021,2,4,,4,,1,0,0,0,0,0,0,0,1,0.25,0.25,0.25,0.5,1,0,0,0,0,0,0,0.333,40,38
701,,Khalil Lee\leekh01,vs LHP,2021,2,4,,4,,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,-100,-100
702,,Jesus Luzardo\luzarje01,vs LHP,2021,3,4,,3,,0,0,0,0,0,0,0,1,2,0,0.25,0,0.25,0,0,0,0,0,0,0,0,,-22
703,,Carlos Martinez\martica04,vs LHP,2021,3,4,,4,,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,-100,-100
704,,Ryan McBroom\mcbrory01,vs LHP,2021,3,4,,4,,1,0,0,0,0,0,0,0,3,0.25,0.25,0.25,0.5,1,0,0,0,0,0,0,1,75,38
705,,Miles Mikolas\mikolmi01,vs LHP,2021,2,4,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,,,-100
706,,Brian Miller\millebr03,vs LHP,2021,3,4,,4,1,2,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,2,0,0,0,0,0,0,0.5,266,177
707,,Mark Payton\paytoma01,vs LHP,2021,3,4,,4,1,2,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1,2,0,0,0,0,0,0,0.667,375,177
708,,David Peterson\peterda01,vs LHP,2021,3,4,,3,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,-100,-100
709,,Dillon Thomas\thomadi01,vs LHP,2021,2,4,,4,1,1,0,0,0,2,0,0,0,2,0.25,0.25,0.25,0.5,1,0,0,0,0,0,0,0.5,351,38
710,,Huascar Ynoa\ynoahu01,vs LHP,2021,3,4,,4,,1,0,0,0,0,0,0,0,2,0.25,0.25,0.25,0.5,1,0,0,0,0,0,0,0.5,71,38
711,,Bruce Zimmermann\zimmebr02,vs LHP,2021,2,4,,4,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,-100
712,,Austin Allen\allenau01,vs LHP,2021,1,3,,3,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
713,,Tejay Antone\antonte01,vs LHP,2021,3,3,,1,1,0,0,0,0,0,0,0,1,1,0,0.5,0,0.5,0,0,0,1,0,0,0,,,56
714,,Jaime Barria\barrija01,vs LHP,2021,1,3,,3,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,-100
715,,Joey Bart\bartjo01,vs LHP,2021,2,3,,3,1,2,0,0,0,1,0,0,0,0,0.667,0.667,0.667,1.333,2,0,0,0,0,0,0,0.667,301,269
716,,Rob Brantly\brantro01,vs LHP,2021,3,3,,3,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
717,,Eric Campbell\campber01,vs LHP,2021,2,3,,3,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
718,,Luis Campusano\campulu01,vs LHP,2021,2,3,,3,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
719,,Humberto Castellanos\castehu01,vs LHP,2021,2,3,,3,,2,0,0,0,1,0,0,0,0,0.667,0.667,0.667,1.333,2,0,0,0,0,0,0,0.667,122,269
720,,Nabil Crismatt\crismna01,vs LHP,2021,2,3,,3,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100
721,,John Curtiss\curtijo02,vs LHP,2021,3,3,,3,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
722,,Bailey Falter\falteba01,vs LHP,2021,2,3,,3,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,-100
723,,Jack Flaherty\flaheja01,vs LHP,2021,2,3,,3,1,1,0,0,1,1,0,0,0,1,0.333,0.333,1.333,1.667,4,0,0,0,0,0,0,0,463,326
724,,Braxton Garrett\garrebr01,vs LHP,2021,3,3,,3,,1,0,0,0,0,0,0,0,1,0.333,0.333,0.333,0.667,1,0,0,0,0,0,0,0.5,266,84
725,,Tyler Gilbert\gilbety01,vs LHP,2021,2,3,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,-100
726,,Ronald Guzman\guzmaro01,vs LHP,2021,2,3,,2,,0,0,0,0,0,0,0,1,1,0,0.333,0,0.333,0,0,0,0,0,0,0,0,182,4
727,,David Hess\hessda01,vs LHP,2021,2,3,,3,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100
728,,Reiss Knehr\knehrre01,vs LHP,2021,3,3,,3,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,-100
729,,Pete Kozma\kozmape01,vs LHP,2021,2,3,,3,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
730,,Max Kranick\kranima01,vs LHP,2021,2,3,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,-100
731,,Tim Lopes\lopesti01,vs LHP,2021,3,3,,3,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
732,,Jack Lopez\lopezja03,vs LHP,2021,1,3,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-100,-100
733,,Luis Marte\martelu02,vs LHP,2021,1,3,,2,1,0,0,0,0,0,0,0,1,1,0,0.333,0,0.333,0,0,0,0,0,0,0,0,16,4
734,,Corbin Martin\martico02,vs LHP,2021,3,3,,3,,1,0,0,0,0,0,0,0,2,0.333,0.333,0.333,0.667,1,0,0,0,0,0,0,1,166,84
735,,Jeff Mathis\mathije01,vs LHP,2021,2,3,,3,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
736,,Max Moroff\morofma01,vs LHP,2021,1,3,,3,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,-100,-100
737,,Cody Ponce\ponceco01,vs LHP,2021,3,3,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,-100
738,,David Price\priceda01,vs LHP,2021,2,3,,3,,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,1,0,0,0,0,0,0,0.333,133,84
739,,Drew Rasmussen\rasmudr01,vs LHP,2021,2,3,,3,,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,1,0,0,0,0,0,0,0.333,166,84
740,,Zach Reks\reksza01,vs LHP,2021,3,3,,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,-100
741,,Garrett Richards\richaga01,vs LHP,2021,2,3,,3,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
742,,Aaron Sanchez\sanchaa01,vs LHP,2021,2,3,,3,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100
743,,Matt Thaiss\thaisma01,vs LHP,2021,1,3,,2,1,1,0,0,0,0,0,0,1,0,0.5,0.667,0.5,1.167,1,0,0,0,0,0,0,0.5,517,229
744,,Keegan Thompson\thompke02,vs LHP,2021,3,3,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,,-100,-100
745,,Mitch White\whitemi03,vs LHP,2021,3,3,,3,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100
746,,Taylor Widener\widenta01,vs LHP,2021,2,3,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-100,-100
747,,Alex Young\youngal01,vs LHP,2021,2,3,,3,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,-100
748,,Yency Almonte\almonye01,vs LHP,2021,2,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,-100
749,,Tanner Anderson\anderta01,vs LHP,2021,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100
750,,John Andreoli\andrejo03,vs LHP,2021,2,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
751,,Humberto Arteaga\arteahu01,vs LHP,2021,1,2,,1,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,-100
752,,Chris Bassitt\bassich01,vs LHP,2021,1,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,-100
753,,Shane Bieber\biebesh01,vs LHP,2021,1,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
754,,Braden Bishop\bishobr01,vs LHP,2021,2,2,,2,1,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1,1,0,0,0,0,0,0,1,300,177
755,,Travis Blankenhorn\blanktr01,vs LHP,2021,2,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,-100,-100
756,,Kris Bubic\bubickr01,vs LHP,2021,1,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
757,,Edward Cabrera\cabreed02,vs LHP,2021,2,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,-100,-100
758,,Trevor Cahill\cahiltr01,vs LHP,2021,2,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
759,,Erick Castillo\castier01,vs LHP,2021,1,2,,2,,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,1,0,0,0,0,0,0,0.5,250,177
760,,Ivan Castillo\castiiv01,vs LHP,2021,2,2,,2,,1,0,0,0,1,0,0,0,0,0.5,0.5,0.5,1,1,0,0,0,0,0,0,0.5,150,177
761,,Tucker Davidson\davidtu01,vs LHP,2021,1,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,-100
762,,Miguel Diaz\diazmi02,vs LHP,2021,2,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,-100
763,,Jon Duplantier\duplajo01,vs LHP,2021,1,2,,1,,0,0,0,0,0,0,0,0,1,0,0.5,0,0.5,0,0,1,0,0,0,0,,,56
764,,Jake Faria\fariaja01,vs LHP,2021,2,2,,2,1,1,1,0,0,0,0,0,0,0,0.5,0.5,1,1.5,2,0,0,0,0,0,0,0.5,200,297
765,,Chris Flexen\flexech01,vs LHP,2021,1,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
766,,Mike Foltynewicz\foltymi01,vs LHP,2021,2,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,-100
767,,Domingo German\germado01,vs LHP,2021,1,2,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,-100
768,,Lucas Giolito\giolilu01,vs LHP,2021,1,2,,2,,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1,1,0,0,0,0,0,0,1,300,177
